Wall time,Step,Value
1748156119.753018,382,0.9970430731773376
1748156120.1113234,808,0.9937456250190735
1748156120.4858315,1198,0.9907267689704895
1748156120.8331585,1613,0.9875144362449646
1748156121.1211958,1960,0.9848284721374512
1748156121.4137135,2310,0.9821192622184753
1748156121.677907,2628,0.979657769203186
1748156122.0122662,3004,0.9767473340034485
1748156122.2947757,3331,0.9742161631584167
1748156122.595651,3684,0.9714837074279785
1748156122.957165,4099,0.9682713747024536
1748156123.406377,4413,0.9658408164978027
1748156123.8102136,4757,0.9631780982017517
1748156157.7785046,5000,0.9613048434257507
1748156158.0966935,5199,0.9597567319869995
1748156158.5272357,5580,0.9568076133728027
1748156158.834134,5945,0.9539822936058044
1748156159.1153755,6283,0.9513659477233887
1748156159.3657906,6583,0.9490438103675842
1748156159.637679,6907,0.9465358257293701
1748156161.371251,8256,0.936093807220459
1748156161.6988337,8646,0.9330750107765198
1748156162.0550146,9072,0.9297775030136108
1748156162.3343558,9404,0.9272076487541199
1748156162.6302698,9758,0.9244674444198608
1748156197.454702,10000,0.9226019978523254
1748156197.6840758,10249,0.9206668138504028
1748156198.3720539,10674,0.9173771142959595
1748156198.725242,11068,0.9143273234367371
1748156199.0123937,11403,0.9117342233657837
1748156199.4374392,11877,0.9080651998519897
1748156200.0824087,12267,0.9050463438034058
1748156200.684683,12680,0.9018495082855225
1748156201.3298824,13078,0.8987687230110168
1748156201.629621,13423,0.896098256111145
1748156201.98495,13827,0.8929710388183594
1748156202.4226406,14248,0.8897122740745544
1748156203.23537,14716,0.8860896825790405
1748156236.3983378,15000,0.8838990926742554
1748156236.7782314,15257,0.8819020390510559
1748156237.3779953,15626,0.8790457844734192
1748156238.1858099,16103,0.8753535151481628
1748156238.8966043,16525,0.8720870018005371
1748156239.4601088,16873,0.8693932890892029
1748156240.2033021,17327,0.8658790588378906
1748156240.9586406,17778,0.8623880743980408
1748156241.6260948,18227,0.8589125275611877
1748156242.3481371,18667,0.8555066585540771
1748156242.880303,18987,0.8530296683311462
1748156243.6120567,19423,0.8496547937393188
1748156244.2730298,19821,0.846574068069458
1748156280.4015052,20000,0.8451962471008301
1748156280.765898,20269,0.8431062698364258
1748156281.3363793,20829,0.8387715220451355
1748156282.1121862,21289,0.8352108597755432
1748156282.8852513,21749,0.8316501975059509
1748156283.5350003,22139,0.8286314010620117
1748156284.2595696,22565,0.8253338932991028
1748156284.9591568,22988,0.8220596313476562
1748156285.6277983,23399,0.8188782930374146
1748156286.3160655,23801,0.8157665729522705
1748156286.987543,24196,0.8127090334892273
1748156287.8093183,24677,0.8089858293533325
1748156324.351861,25000,0.80649334192276
1748156324.5830536,25200,0.804937481880188
1748156325.2590184,25608,0.8017793297767639
1748156325.9724088,26051,0.7983502745628357
1748156326.757665,26525,0.7946812510490417
1748156327.3777492,26894,0.7918249368667603
1748156328.0656445,27308,0.7886203527450562
1748156328.8056908,27744,0.7852454781532288
1748156329.6339257,28240,0.7814061641693115
1748156330.5326324,28762,0.7773655652999878
1748156331.4204793,29293,0.7732552886009216
1748156332.018366,29646,0.7705228924751282
1748156371.258393,30000,0.7677904963493347
1748156371.3961258,30097,0.7670319080352783
1748156371.8980355,30495,0.7639511227607727
1748156372.5928347,30932,0.7605684995651245
1748156373.204749,31308,0.757658064365387
1748156373.7573547,31847,0.7534858584403992
1748156374.1039484,32236,0.7504748106002808
1748156374.409233,32583,0.7477888464927673
1748156374.8725388,33096,0.743817925453186
1748156375.288796,33563,0.7402030825614929
1748156376.8897305,34812,0.730535089969635
1748156412.7508068,35000,0.7290875911712646
1748156413.3132885,35331,0.7265177369117737
1748156413.973815,35727,0.7234524488449097
1748156414.7955606,36201,0.7197834253311157
1748156415.748409,36748,0.7155493497848511
1748156416.5218892,37194,0.7120970487594604
1748156417.2775571,37631,0.7087144255638123
1748156418.1412637,38142,0.7047589421272278
1748156418.848818,38551,0.7015930414199829
1748156419.5143082,38978,0.698287844657898
1748156420.2293618,39402,0.6950058341026306
1748156421.207156,39960,0.6906865835189819
1748156455.5298715,40000,0.6903846859931946
1748156455.9914904,40525,0.6863131523132324
1748156456.4601593,41051,0.6822416186332703
1748156456.9282262,41584,0.6781159043312073
1748156457.3980052,42110,0.6740443706512451
1748156457.9049766,42672,0.6696941256523132
1748156458.508184,43324,0.6646472811698914
1748156458.9560878,43826,0.6607615351676941
1748156459.3713784,44295,0.6571311950683594
1748156459.8006413,44774,0.6534234881401062
1748156497.0974462,45000,0.6516818404197693
1748156497.511735,45334,0.6490887403488159
1748156497.9992733,45871,0.6449320316314697
1748156498.4139316,46332,0.6413636207580566
1748156498.7912161,46733,0.6382596492767334
1748156499.2490656,47209,0.6345751881599426
1748156499.7476993,47753,0.6303642988204956
1748156500.1528783,48203,0.6268810033798218
1748156500.69584,48794,0.6223063468933105
1748156501.1920884,49333,0.6181342005729675
1748156535.431678,50000,0.6129789352416992
1748156535.580368,50143,0.6118643283843994
1748156536.4863207,50660,0.6078624129295349
1748156537.5957959,51283,0.6030400395393372
1748156538.9300005,52020,0.5973352789878845
1748156539.7069724,52518,0.5934804677963257
1748156541.3550491,53442,0.5863281488418579
1748156544.1924417,54804,0.5757855176925659
1748156580.1292717,55000,0.5742760896682739
1748156580.6504164,55548,0.5700265169143677
1748156581.287571,56237,0.5646932721138
1748156581.798172,56797,0.5603585243225098
1748156583.6367795,58195,0.549537181854248
1748156584.1482332,58738,0.5453340411186218
1748156584.816837,59448,0.5398382544517517
1748156620.1979954,60000,0.5355731844902039
1748156621.427063,60760,0.5296826362609863
1748156622.419004,61317,0.5253711342811584
1748156624.230104,62275,0.5179556608200073
1748156625.6082678,63049,0.5119644403457642
1748156626.6103132,63773,0.5063602924346924
1748156627.2400885,64458,0.5010579824447632
1748156662.5213234,65000,0.4968703091144562
1748156662.695261,65186,0.4954228401184082
1748156663.293273,65827,0.4904611110687256
1748156664.0381706,66565,0.48474857211112976
1748156664.7730834,67283,0.479190856218338
1748156665.3354228,67887,0.47451552748680115
1748156666.4768016,68929,0.4664498567581177
1748156667.704588,69613,0.4611552953720093
1748156702.9162936,70000,0.4581674337387085
1748156703.8371735,70651,0.4531205892562866
1748156707.7582371,72368,0.4398300349712372
1748156708.9393785,73260,0.43292543292045593
1748156710.5497682,74573,0.42276203632354736
1748156743.8789508,75000,0.4194645583629608
1748156744.534868,75688,0.4141313135623932
1748156751.9471476,78884,0.3893924355506897
1748156783.4305272,80000,0.38076168298721313
1748156787.76988,82000,0.36527279019355774
1748156793.0335937,84156,0.3485841155052185
1748156826.9677095,85000,0.34205880761146545
1748156828.8889647,86509,0.33037054538726807
1748156831.747332,88305,0.3164684772491455
1748156867.8146381,90000,0.3033559322357178
1748156868.041762,90234,0.30153688788414
1748156877.9244654,94234,0.2705745995044708
1748156912.2925317,95000,0.2646530568599701
1748156921.7527447,99000,0.2336830049753189
1748156957.4880536,100000,0.2259501814842224
1748156963.9638622,103000,0.20272070169448853
1748157003.0926557,105000,0.18724729120731354
1748157007.0754187,107000,0.17175839841365814
1748157044.349017,110000,0.14854441583156586
1748157047.2603827,111000,0.14079609513282776
