Wall time,Step,Value
1747030690.696096,501,25.049999237060547
1747030690.9712644,1344,22.399999618530273
1747030690.9916723,1427,22.296875
1747030691.0578976,1702,22.394737243652344
1747030691.0755155,1772,22.149999618530273
1747030691.1388311,2014,21.89130401611328
1747030691.20956,2311,21.1200008392334
1747030691.226249,2377,20.559999465942383
1747030691.5558326,3703,22.760000228881836
1747030691.717989,4333,23.190000534057617
1747030691.7375908,4410,23.260000228881836
1747030691.7658222,4521,23.709999084472656
1747030691.9137554,5105,24.68000030517578
1747030692.1165266,5903,25.350000381469727
1747030692.1332855,5966,25.229999542236328
1747030692.214562,6273,24.260000228881836
1747030692.237447,6364,24.139999389648438
1747030692.3252563,6697,25.270000457763672
1747030692.3508167,6793,25.350000381469727
1747030692.502483,7351,24.8700008392334
1747030692.6063058,7759,24.010000228881836
1747030692.8040984,8509,24.790000915527344
1747030693.0678754,9519,24.579999923706055
1747030693.1761556,9932,25.010000228881836
1747030693.2741752,10317,26.040000915527344
1747030693.3107533,10464,27.049999237060547
1747030693.5481648,11384,26.489999771118164
1747030693.7074714,12001,27.799999237060547
1747030693.799555,12357,27.5
1747030693.8181374,12427,27.239999771118164
1747030693.8592305,12584,26.520000457763672
1747030693.917772,12806,25.889999389648438
1747030694.0874722,13450,25.350000381469727
1747030694.326316,14347,25.5
1747030694.3849251,14569,25.68000030517578
1747030694.4267538,14724,26.40999984741211
1747030694.5126925,15051,26.940000534057617
1747030694.7019339,15770,27.440000534057617
1747030694.8004172,16154,27.850000381469727
1747030694.8590357,16382,28.600000381469727
1747030694.9425073,16695,28.920000076293945
1747030695.1459324,17467,28.979999542236328
1747030695.1681528,17551,28.270000457763672
1747030695.331621,18180,29.549999237060547
1747030695.5781276,19084,30.110000610351562
1747030695.6135197,19217,30.6299991607666
1747030695.6397483,19311,30.209999084472656
1747030695.7527368,19742,28.790000915527344
1747030695.804645,19942,29.920000076293945
1747030695.8390887,20076,30.290000915527344
1747030696.082321,20978,31.940000534057617
1747030696.1888602,21374,31.940000534057617
1747030696.222948,21502,32.18000030517578
1747030696.2725663,21691,31.010000228881836
1747030696.3583453,22009,31.950000762939453
1747030696.5091853,22562,32.5099983215332
1747030696.5607588,22752,32.810001373291016
1747030696.6354299,23021,32.790000915527344
1747030696.8027987,23634,31.270000457763672
1747030696.8263333,23718,30.860000610351562
1747030696.9896476,24300,33.220001220703125
1747030697.1695073,24954,33.849998474121094
1747030697.6517854,26684,32.09000015258789
1747030697.6784177,26774,31.399999618530273
1747030697.7308068,26962,32.439998626708984
1747030698.1274889,28377,30.770000457763672
1747030698.1580067,28489,30.860000610351562
1747030698.1981714,28636,30.719999313354492
1747030698.4963977,29679,27.170000076293945
1747030698.6007621,30050,27.219999313354492
1747030698.685042,30353,28.040000915527344
1747030698.7323809,30528,27.90999984741211
1747030698.8993614,31114,28.530000686645508
1747030698.9705968,31368,27.31999969482422
1747030699.079946,31748,28.079999923706055
