Wall time,Step,Value
1748165935.9760218,106752,795.489990234375
1748165936.3040202,107008,802.780029296875
1748165936.3785486,107136,802.780029296875
1748165936.743269,107520,802.780029296875
1748165936.853379,107648,806.1699829101562
1748165937.156166,108032,806.1699829101562
1748165937.3886042,108288,806.1699829101562
1748165938.0933397,109056,813.6199951171875
1748165938.8671486,109824,809.3200073242188
1748165966.246322,110208,809.3200073242188
1748165966.4649541,110464,809.3200073242188
1748165966.9853249,110976,809.3200073242188
1748165967.326252,111488,816.3099975585938
1748165967.415466,111616,816.3099975585938
1748165968.8489835,113280,805.7999877929688
1748165969.1035175,113536,805.7999877929688
1748165970.1139765,114304,805.7999877929688
1748165970.3991973,114688,799.3499755859375
1748165970.6773167,114944,799.3499755859375
1748165991.0894346,115456,799.3499755859375
1748165991.1750464,115584,794.8200073242188
1748165991.7922378,116352,788.3300170898438
1748165992.0206883,116608,784.780029296875
1748165992.111973,116736,784.780029296875
1748165993.3286877,117632,784.780029296875
1748165993.6048875,118016,779.0700073242188
1748165994.4959056,118912,786.6300048828125
1748165994.65069,119168,786.6300048828125
1748165994.7703753,119296,786.6300048828125
1748165994.9039485,119424,786.6300048828125
1748166015.713801,120704,783.0900268554688
1748166016.6953328,121600,783.52001953125
1748166016.9494956,121984,777.7100219726562
1748166017.315793,122368,777.7100219726562
1748166018.514571,123392,780.4199829101562
1748166036.9063303,125312,779.52001953125
1748166037.0305219,125440,779.52001953125
1748166037.5729346,125824,779.52001953125
1748166038.1495783,126336,791.5599975585938
1748166038.5434258,126848,786.5900268554688
1748166038.71288,127104,781.02001953125
1748166038.91012,127360,781.02001953125
1748166039.17817,127616,781.02001953125
1748166039.6358395,128000,789.5599975585938
1748166039.9242086,128384,790.989990234375
1748166039.9951916,128512,790.989990234375
1748166040.0727904,128640,791.0599975585938
1748166040.2494366,128896,792.219970703125
1748166040.9990196,129792,781.2100219726562
1748166062.3322647,130048,781.2100219726562
1748166063.0598476,130944,785.6300048828125
1748166063.763216,131456,785.6300048828125
1748166064.0518482,131712,785.6300048828125
1748166064.753901,132608,770.5599975585938
1748166064.9329164,132736,770.5599975585938
1748166065.1568632,132864,770.5599975585938
1748166065.9075131,133632,763.7100219726562
1748166066.4384634,134016,763.7100219726562
1748166089.885852,135296,753.97998046875
1748166090.1022272,135552,753.97998046875
1748166090.3596575,135808,753.97998046875
1748166090.5913894,136064,762.2999877929688
1748166092.0764859,137088,768.3599853515625
1748166092.1648288,137216,768.3599853515625
1748166092.2721326,137344,768.3599853515625
1748166092.4133637,137472,768.3599853515625
1748166093.0676014,137984,768.3599853515625
1748166093.3548455,138368,775.6300048828125
1748166094.2684681,139136,782.1099853515625
1748166094.3574595,139264,782.1099853515625
1748166117.2968624,140672,765.0700073242188
1748166118.0678446,141184,765.0700073242188
1748166118.383559,141440,772.97998046875
1748166118.6573424,141824,764.8599853515625
1748166118.9640338,142080,764.8599853515625
1748166119.3472564,142336,764.8599853515625
1748166119.8247094,142720,764.8400268554688
1748166120.9997857,143616,764.8400268554688
1748166121.0903099,143744,764.8400268554688
1748166121.5830302,144128,764.8400268554688
1748166121.780957,144256,764.8400268554688
1748166122.3350372,144640,758.3300170898438
1748166152.4441462,145024,758.3300170898438
1748166152.6082757,145280,758.3300170898438
1748166153.320171,145920,758.3300170898438
1748166154.1822312,146816,770.5700073242188
1748166154.7953477,147456,770.5700073242188
1748166154.9732535,147584,770.5700073242188
1748166156.5714314,148864,770.0
1748166156.843595,149120,770.0
1748166157.1804874,149504,770.0
1748166189.5771043,150400,770.0
1748166189.9366736,150656,770.0
1748166190.154012,150784,770.0
1748166190.913243,151424,770.0
1748166191.1695693,151680,770.0
1748166191.7814443,152320,777.8099975585938
1748166192.7226055,152832,777.8099975585938
1748166193.0443587,152960,777.8099975585938
1748166193.3981094,153344,770.0
1748166194.5239239,154496,770.0
1748166225.258938,155520,773.3200073242188
1748166225.834353,156032,773.3200073242188
1748166226.3315043,156672,765.469970703125
1748166226.6378384,156928,765.469970703125
1748166227.2188601,157440,769.1599731445312
1748166229.4410803,159360,764.2000122070312
1748166229.6032345,159616,772.3699951171875
1748166260.5154877,160128,773.5999755859375
1748166260.611465,160256,773.5999755859375
1748166260.7290895,160384,773.5999755859375
1748166261.0728962,160640,773.5999755859375
1748166261.7545352,161024,776.7899780273438
1748166262.016651,161408,776.7899780273438
1748166262.1369858,161536,776.7899780273438
1748166262.8070495,162304,776.7899780273438
1748166263.5317495,162816,776.7899780273438
1748166264.2327201,163456,770.0
1748166264.5030005,163712,770.0
1748166264.9733558,164224,770.0
1748166265.3534896,164608,770.0
1748166293.0084941,165248,768.3200073242188
1748166293.2692275,165632,768.3200073242188
1748166293.8707597,166272,768.3200073242188
1748166293.9477699,166400,768.3200073242188
1748166294.3312256,166784,768.3200073242188
1748166295.017021,167296,762.1500244140625
1748166295.4569986,167808,762.1500244140625
1748166296.1492763,168448,766.9000244140625
1748166297.1155531,169344,775.030029296875
1748166297.4921582,169728,775.030029296875
1748166297.6807327,169856,775.030029296875
1748166326.8481843,171008,786.3599853515625
1748166328.247102,172288,794.5999755859375
1748166328.6156547,172672,794.5999755859375
1748166329.3287024,173440,799.4400024414062
1748166330.3787038,174208,799.4400024414062
1748166330.7390225,174720,797.5900268554688
1748166359.8788383,175232,797.5900268554688
1748166360.5599227,176128,794.1199951171875
1748166360.6800199,176256,794.1199951171875
1748166361.2246718,176768,797.0900268554688
1748166362.1558807,177536,795.530029296875
1748166362.5755646,178048,795.530029296875
1748166363.0764267,178432,795.530029296875
1748166363.5430026,178944,802.4400024414062
1748166390.2676177,181504,790.8400268554688
1748166390.7689106,182016,790.8400268554688
1748166391.83401,183296,795.72998046875
1748166392.4461586,183936,795.72998046875
1748166392.6364262,184192,781.22998046875
1748166392.717473,184320,781.22998046875
1748166392.821549,184448,781.22998046875
1748166392.9181402,184576,775.469970703125
1748166415.9863586,185600,775.469970703125
1748166417.1251905,186624,773.8900146484375
1748166417.2097638,186752,773.8900146484375
1748166417.3674438,187008,758.030029296875
1748166417.453989,187136,757.7100219726562
1748166419.2406633,188672,756.6400146484375
1748166419.3171475,188800,756.6699829101562
1748166419.48148,189056,749.25
1748166444.745125,190464,745.6099853515625
1748166445.058116,190848,745.6099853515625
1748166445.7978673,191360,745.6099853515625
1748166446.173,191872,742.3499755859375
1748166446.599218,192384,742.3499755859375
1748166447.3468258,193280,741.780029296875
1748166447.4379346,193408,741.780029296875
1748166447.5398722,193536,741.780029296875
1748166447.781237,193792,741.780029296875
1748166448.1889384,194176,741.780029296875
1748166479.599378,195712,739.9199829101562
1748166480.44476,196480,747.989990234375
1748166480.9346745,196864,747.989990234375
1748166481.1515558,196992,747.989990234375
1748166481.4598572,197376,756.239990234375
1748166482.279787,198272,756.9400024414062
1748166482.5956976,198656,756.9400024414062
1748166482.7243567,198784,756.9400024414062
1748166510.1372616,200064,754.8400268554688
1748166510.4877565,200448,754.8400268554688
1748166510.6585524,200576,754.8400268554688
1748166511.093854,200832,754.8400268554688
1748166511.4914052,201344,747.8099975585938
1748166511.5799441,201472,744.8599853515625
1748166511.89475,201856,744.8599853515625
1748166512.5435014,202368,744.8599853515625
1748166513.1274173,203008,744.8599853515625
1748166514.7850451,204288,750.47998046875
1748166515.0901928,204416,750.47998046875
1748166534.9353802,205056,758.5
1748166535.0863366,205312,762.52001953125
1748166536.144835,206336,770.010009765625
1748166538.2767012,208384,765.5900268554688
1748166539.295586,209408,771.0999755859375
1748166539.549086,209664,775.5900268554688
1748166571.5294309,210048,768.1699829101562
1748166572.444227,210816,768.1699829101562
1748166572.708846,210944,768.1699829101562
1748166573.8243864,211840,776.6699829101562
1748166574.8400753,212864,776.6699829101562
1748166575.2310023,213376,784.9199829101562
1748166575.694589,213888,784.9199829101562
1748166576.3139508,214400,782.9199829101562
1748166576.6655965,214784,782.9199829101562
1748166606.7144487,215040,782.9199829101562
1748166607.2298818,215808,775.219970703125
1748166607.3635004,215936,775.219970703125
1748166607.4907756,216064,775.219970703125
1748166607.6199374,216192,775.219970703125
1748166608.3021293,216960,775.219970703125
1748166608.4286807,217088,775.219970703125
1748166609.1720622,217984,780.1500244140625
1748166609.3228395,218240,768.5900268554688
1748166609.607213,218624,768.5900268554688
1748166609.871351,218880,768.5900268554688
1748166610.0131192,219008,768.5900268554688
1748166610.1691988,219136,768.5900268554688
1748166644.551718,220032,776.7100219726562
1748166644.943444,220544,776.7100219726562
1748166645.0621328,220672,776.7100219726562
1748166645.3216007,220928,776.7100219726562
1748166645.7803771,221568,769.510009765625
1748166646.9114025,222592,777.969970703125
1748166647.0220788,222720,777.969970703125
1748166647.5668788,223232,777.969970703125
1748166647.8574736,223488,774.3499755859375
1748166649.23256,224512,774.3499755859375
1748166649.3128176,224640,774.3499755859375
1748166681.2024124,226048,780.0
1748166682.2631764,227328,779.7100219726562
1748166682.6003177,227584,779.7100219726562
1748166683.3223114,227968,779.7100219726562
1748166683.7908094,228480,779.7100219726562
1748166683.9555957,228608,779.7100219726562
1748166684.12465,228736,779.7100219726562
1748166684.5258422,229120,779.7100219726562
1748166684.905271,229504,779.7100219726562
1748166709.5139425,230016,779.6500244140625
1748166709.9640477,230528,779.6500244140625
1748166712.3343868,232960,765.4400024414062
1748166713.076823,233472,765.4400024414062
1748166713.489014,233984,764.9400024414062
1748166713.9730783,234368,764.9400024414062
1748166714.403866,234624,764.9400024414062
1748166743.0586011,235136,764.9400024414062
1748166743.2537634,235392,764.9400024414062
1748166744.3615224,236544,776.1699829101562
1748166744.7871068,237056,774.780029296875
1748166745.8261597,238208,770.6099853515625
1748166746.4633563,238848,770.6099853515625
1748166746.6457655,238976,770.6099853515625
1748166746.816256,239104,770.6099853515625
1748166771.0437834,240768,776.2100219726562
1748166771.4211414,241152,776.2100219726562
1748166772.10565,241536,776.2100219726562
1748166772.3992007,241792,776.2100219726562
1748166773.1561167,242688,774.8200073242188
1748166773.7439277,243200,774.8200073242188
1748166774.216506,243584,782.6699829101562
1748166774.8171902,244352,775.260009765625
1748166774.9414802,244480,775.260009765625
1748166775.017711,244608,772.7000122070312
1748166775.406714,244992,772.7000122070312
1748166801.4041626,245632,770.760009765625
1748166802.0829134,246400,770.760009765625
1748166802.16275,246528,770.760009765625
1748166803.6934373,247808,762.9099731445312
1748166803.9021254,247936,762.9099731445312
1748166804.767402,248448,762.9099731445312
1748166804.8578591,248576,762.9099731445312
1748166805.294479,249088,759.6699829101562
1748166805.4898076,249344,759.6699829101562
1748166830.5673177,250112,768.510009765625
1748166830.8457303,250496,760.510009765625
1748166831.7960474,251008,760.510009765625
1748166832.134942,251136,760.510009765625
1748166832.3591762,251392,768.2999877929688
1748166832.459803,251520,768.2999877929688
1748166832.6879506,251776,768.2999877929688
1748166833.8495953,253184,770.4400024414062
1748166834.1202931,253440,770.4400024414062
1748166835.0775888,254464,767.9000244140625
1748166835.181114,254592,769.7899780273438
1748166835.4830112,254976,769.7899780273438
1748166862.735477,258816,774.22998046875
1748166863.4503922,259456,774.22998046875
1748166891.9769447,260096,768.1599731445312
1748166892.4924207,260608,768.1599731445312
1748166892.700083,260736,768.1599731445312
1748166893.7822921,261632,772.3400268554688
1748166894.3610792,262144,778.77001953125
1748166895.2755246,263040,784.530029296875
1748166895.3834085,263168,784.530029296875
1748166896.9246256,264704,780.0
1748166925.8510432,265088,787.7100219726562
1748166926.2493603,265600,787.7100219726562
1748166926.7533588,266240,794.4299926757812
1748166928.120388,267264,801.969970703125
1748166928.3068492,267520,803.7000122070312
1748166929.2242115,268544,810.219970703125
1748166929.3027816,268672,810.219970703125
1748166929.5329106,268928,810.219970703125
1748166929.9993427,269312,810.219970703125
1748166930.3368363,269568,810.219970703125
1748166955.4486053,270080,810.219970703125
1748166955.526837,270208,810.219970703125
1748166956.009778,270720,810.219970703125
1748166956.1585014,270848,810.219970703125
1748166956.6167161,271360,822.8099975585938
1748166956.7743006,271488,822.8099975585938
1748166957.3526149,271872,822.8099975585938
1748166957.5511878,272000,830.22998046875
1748166957.820468,272384,830.22998046875
1748166959.391092,273536,838.5599975585938
1748166959.9816904,273920,838.5599975585938
1748166982.589079,275200,846.0599975585938
1748166983.83024,276480,843.6799926757812
1748166984.387312,276864,850.489990234375
1748166985.0891037,277760,845.719970703125
1748166986.0402882,278656,852.0
1748167009.597745,280064,856.25
1748167009.7593093,280320,842.75
1748167010.3927956,280960,842.75
1748167011.105994,281600,842.75
1748167011.3986292,281856,842.75
1748167011.7339156,282112,842.75
1748167012.4040291,282880,842.75
1748167012.629259,283136,842.75
1748167012.922704,283520,850.280029296875
1748167013.029948,283648,850.280029296875
1748167013.8236358,284416,852.3800048828125
1748167014.218741,284928,852.3800048828125
1748167040.5276394,286336,851.1199951171875
1748167041.1006706,286720,851.1199951171875
1748167041.9541643,287360,859.4000244140625
1748167043.213672,289024,860.27001953125
1748167044.1357732,289920,860.27001953125
1748167068.0634162,290304,860.27001953125
1748167069.9970396,292096,862.239990234375
1748167071.3036895,293504,851.0399780273438
1748167072.190205,294528,842.3300170898438
1748167090.3874905,295168,849.75
1748167090.4660904,295296,842.5
1748167091.0816858,295936,842.5
1748167091.5953698,296576,839.6599731445312
1748167091.9532948,296960,839.72998046875
1748167092.4194617,297600,837.7999877929688
1748167093.2765207,298624,830.3499755859375
1748167093.5494683,299008,832.1799926757812
1748167094.231202,299648,832.1799926757812
1748167094.4431403,299904,832.1799926757812
1748167116.2272146,300032,832.1799926757812
1748167116.3047009,300160,832.1799926757812
1748167116.4843678,300416,832.1799926757812
1748167117.1775355,301184,834.780029296875
1748167117.7164886,301824,834.780029296875
1748167117.9319806,302080,842.739990234375
1748167119.85454,303872,844.8699951171875
1748167140.5548599,305280,836.75
1748167141.123436,305920,836.75
1748167141.3437362,306176,845.6500244140625
1748167141.5284073,306432,845.6500244140625
1748167141.6520307,306560,845.6500244140625
1748167142.0209658,306944,845.6500244140625
1748167142.1192195,307072,845.6500244140625
1748167165.9817092,310912,818.22998046875
1748167166.291426,311296,820.2899780273438
1748167166.9816701,311808,820.2899780273438
1748167167.2083077,311936,820.2899780273438
1748167167.527106,312320,820.3499755859375
1748167167.759081,312576,820.3499755859375
1748167167.886159,312704,820.3499755859375
1748167169.2560241,314240,827.530029296875
1748167188.5407505,315264,827.530029296875
1748167188.6863086,315520,827.6400146484375
1748167188.7868223,315648,827.6400146484375
1748167189.4620004,316160,827.6400146484375
1748167189.9309735,316672,827.6400146484375
1748167190.3031712,317184,824.4199829101562
1748167191.352057,318080,824.4199829101562
1748167191.5258956,318208,821.510009765625
1748167191.9955523,318720,821.510009765625
1748167192.7391295,319232,822.9000244140625
1748167193.15605,319872,817.1099853515625
1748167212.10703,320128,817.1099853515625
1748167212.3743012,320512,821.25
1748167212.5306025,320768,815.4500122070312
1748167212.6324072,320896,815.4500122070312
1748167212.8977776,321152,815.4500122070312
1748167213.744276,321792,809.8499755859375
1748167214.2865438,322304,809.8499755859375
1748167214.4590151,322432,809.8499755859375
1748167214.648816,322560,809.8499755859375
1748167214.8351352,322816,803.010009765625
1748167214.975439,323072,794.52001953125
1748167215.4319143,323712,793.8300170898438
1748167215.7454112,323968,793.8300170898438
1748167216.9064162,324992,796.3900146484375
1748167233.5310721,325632,799.5900268554688
1748167236.3639677,328448,792.6300048828125
1748167236.5560687,328576,795.8699951171875
1748167236.7198725,328832,795.8699951171875
1748167237.4204633,329728,795.22998046875
1748167237.5847406,329984,795.22998046875
1748167256.4088445,330112,795.22998046875
1748167256.8344593,330752,784.4000244140625
1748167256.9243581,330880,784.4000244140625
1748167256.9967773,331008,781.8699951171875
1748167257.294822,331392,781.8699951171875
1748167257.36771,331520,779.3300170898438
1748167257.610626,331904,771.6699829101562
1748167258.2886746,332800,761.97998046875
1748167258.44842,333056,746.1099853515625
1748167258.9542134,333696,746.1099853515625
1748167280.294609,335104,746.1099853515625
1748167280.3787172,335232,746.1099853515625
1748167280.4857078,335360,746.1099853515625
1748167281.5931678,336384,758.77001953125
1748167281.755169,336512,754.5900268554688
1748167282.266965,337152,754.5900268554688
1748167282.3901684,337280,754.5900268554688
1748167282.5168068,337408,754.5900268554688
1748167282.6067455,337536,754.5900268554688
1748167282.7900023,337792,754.5900268554688
1748167282.9037924,337920,754.5900268554688
1748167283.0239916,338048,754.5900268554688
1748167283.3846292,338432,754.5900268554688
1748167284.7450597,339840,754.5900268554688
1748167296.5599742,340608,756.010009765625
1748167296.7295272,340864,756.010009765625
1748167297.5441523,341888,745.469970703125
1748167297.6496985,342016,745.469970703125
1748167297.7641957,342144,745.469970703125
1748167298.0427828,342400,745.469970703125
1748167298.8251438,343296,746.1099853515625
1748167299.1339257,343680,746.1099853515625
1748167299.3927085,343936,746.1099853515625
1748167299.704584,344320,733.2000122070312
1748167299.8650749,344576,733.2000122070312
1748167300.056532,344832,727.6099853515625
1748167319.6575484,345984,727.72998046875
1748167320.238026,346496,727.72998046875
1748167320.679184,346752,727.72998046875
1748167320.8796258,347008,727.72998046875
1748167321.10661,347264,727.72998046875
1748167321.2201548,347392,727.72998046875
1748167321.6439278,347904,727.72998046875
1748167321.7196476,348032,722.27001953125
1748167321.7915757,348160,722.27001953125
1748167322.275392,348800,715.6099853515625
1748167323.000979,349440,720.3800048828125
1748167323.0831618,349568,720.3800048828125
1748167339.8620746,350080,720.3800048828125
1748167340.393544,350720,720.3800048828125
1748167340.5189476,350848,720.3800048828125
1748167340.6589108,350976,720.3800048828125
1748167340.7425811,351104,727.1500244140625
1748167340.965614,351360,727.1500244140625
1748167341.1358352,351488,727.1500244140625
1748167342.491049,352512,731.8200073242188
1748167342.6672227,352640,728.0599975585938
1748167342.7379413,352768,728.0599975585938
1748167343.4898205,353408,728.0599975585938
1748167343.6891744,353536,728.0599975585938
1748167344.0657537,354048,725.1699829101562
1748167344.3724523,354432,725.1699829101562
1748167344.7849364,354816,725.1699829101562
1748167355.0282876,355072,725.1699829101562
1748167355.2303212,355328,725.1699829101562
1748167355.5017765,355712,721.9600219726562
1748167355.5767293,355840,714.5999755859375
1748167356.0569968,356480,700.3099975585938
1748167356.1590645,356608,695.2999877929688
1748167357.4650018,358144,694.47998046875
1748167357.8244662,358400,694.47998046875
1748167373.1820204,360064,681.1699829101562
1748167373.2708037,360192,681.1699829101562
1748167374.3282716,361600,672.52001953125
1748167374.518739,361728,672.52001953125
1748167375.7678204,362880,681.1400146484375
1748167375.9911857,363136,681.1400146484375
1748167376.21399,363392,681.1400146484375
1748167376.6857297,363776,681.1400146484375
1748167377.0668747,364160,687.1199951171875
1748167377.5069625,364544,687.1199951171875
1748167392.0179746,365056,689.9600219726562
1748167392.089518,365184,689.9600219726562
1748167392.5464857,365824,685.4000244140625
1748167392.8447976,366080,685.4000244140625
1748167393.259239,366336,685.4000244140625
1748167393.4301407,366464,693.4600219726562
