Wall time,Step,Value
1748268317.7095118,159500,536.1099853515625
1748268327.1129854,160000,533.7999877929688
1748268330.2800417,161500,528.9400024414062
1748268332.3011196,162500,530.9099731445312
1748268345.2338853,165000,517.0399780273438
1748268346.2511888,165500,515.9400024414062
1748268347.2731586,166000,518.469970703125
1748268348.2921352,166500,519.3599853515625
1748268353.3186707,169000,522.1400146484375
1748268354.3243475,169500,519.6799926757812
1748268364.6560822,170500,516.75
1748268371.1206763,172000,522.2100219726562
1748268375.259817,172500,525.739990234375
1748268379.1465268,173000,527.5499877929688
1748268383.078406,173500,525.989990234375
1748268392.1620474,174500,526.280029296875
1748268432.2962773,175500,531.8599853515625
1748268440.9118478,176500,528.989990234375
1748268444.900742,177000,524.52001953125
1748268448.9501994,177500,526.1500244140625
1748268466.5387468,179500,534.4000244140625
1748268546.988643,180500,533.2999877929688
1748268554.611376,181500,531.8800048828125
1748268558.1956973,182000,534.8900146484375
1748268562.0855355,182500,540.8699951171875
1748268566.008745,183000,542.030029296875
1748268569.8704221,183500,539.1400146484375
1748268573.8394704,184000,540.7100219726562
1748268577.72431,184500,542.1099853515625
1748268675.067638,187500,547.489990234375
1748268686.705134,189000,543.4199829101562
1748268690.58232,189500,546.1500244140625
1748268749.0233927,193000,551.739990234375
1748268752.9792223,193500,554.6400146484375
1748268801.9434745,195500,549.3699951171875
1748268805.9170895,196000,548.22998046875
1748268809.76,196500,540.75
1748268813.7673414,197000,536.8499755859375
1748268817.975148,197500,535.8499755859375
1748268821.7594244,198000,536.0900268554688
1748268825.899343,198500,534.6500244140625
1748268830.0627103,199000,532.3400268554688
1748268834.1592064,199500,529.3300170898438
1748268866.294069,200000,536.3499755859375
1748268874.1861072,201000,542.6799926757812
1748268878.0482173,201500,542.239990234375
1748268885.4508662,202500,537.77001953125
1748268900.7620153,204500,538.6500244140625
1748268939.2421155,205000,537.6300048828125
1748268952.4913652,206500,535.6900024414062
1748268956.4320714,207000,540.3400268554688
1748268960.3853655,207500,541.52001953125
1748268964.5358074,208000,544.25
1748268977.4549413,209500,544.989990234375
1748269068.2821112,211000,551.4000244140625
1748269072.2842014,211500,551.1900024414062
1748269084.316669,213000,552.52001953125
1748269088.2162178,213500,556.3900146484375
1748269135.3711982,215500,566.3099975585938
1748269139.3145576,216000,568.239990234375
1748269150.3908947,217500,572.22998046875
1748269154.6254008,218000,576.8300170898438
1748269158.5135705,218500,578.260009765625
1748269162.3042047,219000,578.4600219726562
1748269166.1865077,219500,576.6599731445312
1748269204.538569,220000,579.010009765625
1748269208.5139275,220500,573.0
1748269212.9104085,221000,575.25
1748269220.9452348,222000,579.1500244140625
1748269224.891447,222500,584.780029296875
1748269228.7816288,223000,577.8900146484375
1748269232.9154975,223500,581.3099975585938
1748269281.325353,225500,584.5399780273438
1748269285.127428,226000,585.8400268554688
1748269288.928631,226500,591.7899780273438
1748269292.4668546,227000,588.5800170898438
1748269296.2464411,227500,588.4600219726562
1748269304.0733724,228500,585.719970703125
1748269311.9953,229500,582.0999755859375
1748269349.038499,230500,573.52001953125
1748269353.113086,231000,572.760009765625
1748269365.9813967,232500,577.8499755859375
1748269370.010669,233000,580.8800048828125
1748269374.0152261,233500,586.989990234375
1748269382.4795554,234500,579.5800170898438
1748269425.164555,235500,577.0599975585938
1748269440.3471422,237500,588.5
1748269443.930909,238000,590.5700073242188
1748269454.8839917,239500,581.8699951171875
1748269490.119406,240000,581.2899780273438
1748269493.9374728,240500,581.7999877929688
1748269497.6474075,241000,587.0800170898438
1748269501.331251,241500,586.1099853515625
1748269505.1293948,242000,584.5999755859375
1748269508.8667378,242500,586.97998046875
1748269516.1233556,243500,589.1300048828125
1748269519.6419165,244000,588.5599975585938
1748269523.0787523,244500,593.5
1748269560.5784116,245000,593.9500122070312
1748269568.4139931,246000,586.989990234375
1748269579.4884887,247500,587.969970703125
1748269593.4085433,249500,588.6900024414062
1748269631.9526153,251000,587.969970703125
1748269635.2545457,251500,585.8699951171875
1748269639.011111,252000,589.4400024414062
1748269649.5767484,253500,599.739990234375
1748269656.4119914,254500,597.3300170898438
1748269690.893661,255000,602.4400024414062
1748269694.2113154,255500,603.4000244140625
1748269697.4771523,256000,605.280029296875
1748269701.362189,256500,603.77001953125
1748269705.0279858,257000,607.7899780273438
1748269708.596727,257500,601.5599975585938
1748269719.0301828,259000,600.5900268554688
1748269722.3699641,259500,598.969970703125
1748269749.4964807,260000,590.8800048828125
1748269753.0076418,260500,587.97998046875
1748269764.654413,262000,591.1699829101562
1748269822.4543788,265500,566.1300048828125
1748269833.6486454,267000,564.4000244140625
1748269837.313215,267500,560.0999755859375
1748269844.220935,268500,563.1099853515625
1748269847.6689713,269000,565.8200073242188
1748269851.0973294,269500,558.0599975585938
1748269887.2683206,270000,567.0800170898438
1748269890.8807554,270500,565.6099853515625
1748269898.1181896,271500,563.760009765625
1748269901.5625162,272000,569.989990234375
1748269904.9555092,272500,572.97998046875
1748269912.2661867,273500,583.0999755859375
1748269915.7567656,274000,584.4400024414062
1748269957.625898,275500,585.27001953125
1748269964.5971856,276500,592.1799926757812
1748269971.897402,277500,596.6400146484375
1748269975.7910147,278000,595.1199951171875
1748269979.5215309,278500,595.6599731445312
1748270036.6437416,281500,602.1699829101562
1748270040.4906654,282000,591.6599731445312
1748270044.088281,282500,589.1799926757812
1748270059.7188616,284500,589.27001953125
1748270107.3374376,286000,592.5499877929688
1748270115.1210353,287000,592.8300170898438
1748270126.9565337,288500,597.22998046875
1748270178.4416418,290500,583.5499877929688
1748270194.8033392,292500,579.8599853515625
1748270199.399423,293000,582.5900268554688
1748270203.9686785,293500,586.8300170898438
1748270212.9780421,294500,582.5800170898438
1748270252.5499167,295500,589.6799926757812
1748270256.640096,296000,590.0
1748270260.8963752,296500,598.6799926757812
1748270269.115318,297500,599.8599853515625
1748270277.2475555,298500,588.9099731445312
1748270281.5165827,299000,590.8200073242188
1748270285.6677213,299500,589.8800048828125
1748270322.1965563,300000,590.1400146484375
1748270329.7371476,301000,594.260009765625
1748270333.5229623,301500,589.5499877929688
1748270336.983795,302000,594.1300048828125
1748270344.5117679,303000,614.9299926757812
1748270355.2519543,304500,619.2999877929688
1748270394.133949,305500,620.8499755859375
1748270405.9734862,307000,621.1199951171875
1748270409.898693,307500,619.9299926757812
1748270417.5716152,308500,625.2000122070312
1748270425.3958833,309500,632.8699951171875
1748270466.9840243,310500,630.5900268554688
1748270474.8677742,311500,622.2000122070312
1748270478.5896988,312000,621.7100219726562
1748270490.3458455,313500,619.8800048828125
1748270498.0634637,314500,607.9400024414062
1748270535.4203491,315000,604.7000122070312
1748270550.6713316,317000,605.0999755859375
1748270558.4369063,318000,605.3800048828125
1748270565.9433856,319000,607.97998046875
1748270608.805932,320500,609.5700073242188
1748270612.6315043,321000,603.1300048828125
1748270616.7377412,321500,601.8499755859375
1748270620.6209786,322000,597.77001953125
1748270624.5436225,322500,596.5900268554688
1748270628.3182585,323000,600.6699829101562
1748270679.0908086,325000,596.760009765625
1748270686.94704,326000,597.6799926757812
1748270690.5884218,326500,600.1699829101562
1748270694.4742143,327000,602.489990234375
1748270698.6015148,327500,604.8599853515625
1748270702.3147073,328000,609.8300170898438
1748270713.5009918,329500,614.4600219726562
1748270751.179247,330000,614.260009765625
1748270755.2267451,330500,614.010009765625
1748270781.7094212,334000,617.8200073242188
1748270828.5461593,335500,626.0700073242188
1748270847.5646346,338000,637.3400268554688
1748270851.3737776,338500,638.969970703125
1748270855.2468789,339000,649.2000122070312
1748270901.1326003,340500,655.3900146484375
1748270908.7732158,341500,656.510009765625
1748270912.642839,342000,654.4099731445312
1748270916.793021,342500,654.6799926757812
1748270928.4898849,344000,655.3499755859375
1748270982.1783376,346500,653.4600219726562
1748270989.4157186,347500,651.2000122070312
1748270993.3131993,348000,648.5900268554688
1748270997.264134,348500,651.7899780273438
1748271001.0923135,349000,650.8200073242188
1748271043.6360173,350000,651.4299926757812
1748271055.0794878,351500,658.780029296875
1748271059.0228019,352000,657.97998046875
1748271066.7465937,353000,659.3499755859375
1748271118.08338,355000,656.3499755859375
1748271122.1211207,355500,651.5700073242188
1748271129.9276717,356500,655.6799926757812
1748271141.3000026,358000,666.469970703125
1748271148.5875523,359000,667.6900024414062
1748271190.4846482,360000,674.22998046875
1748271194.7380378,360500,668.719970703125
1748271198.223436,361000,662.6599731445312
1748271205.6066465,362000,662.219970703125
1748271213.337371,363000,667.530029296875
1748271216.9320414,363500,667.5499877929688
1748271220.742177,364000,670.1699829101562
1748271224.3171415,364500,669.969970703125
1748271260.9744282,365000,667.27001953125
1748271268.4918916,366000,658.8699951171875
1748271272.5039618,366500,656.0399780273438
1748271276.1274495,367000,661.1199951171875
1748271294.2065728,369500,661.75
1748271333.3894954,370000,660.280029296875
1748271337.3487363,370500,665.739990234375
1748271344.8483477,371500,665.1300048828125
1748271348.6147723,372000,664.7100219726562
1748271352.5066555,372500,662.3900146484375
1748271356.350985,373000,664.0399780273438
1748271421.368653,376500,675.1799926757812
1748271432.672647,378000,674.6099853515625
1748271436.6870232,378500,675.6099853515625
1748271444.5672069,379500,682.5700073242188
1748271498.9879165,382000,689.280029296875
1748271502.5059226,382500,681.1500244140625
1748271505.9047134,383000,686.52001953125
1748271517.0528145,384500,680.1300048828125
1748271556.4061632,385000,683.7100219726562
1748271567.2773325,386500,686.6500244140625
1748271571.1007257,387000,689.9500122070312
1748271579.3238826,388000,689.1699829101562
1748271583.202142,388500,686.3400268554688
1748271590.9728048,389500,689.3699951171875
1748271631.0919693,390000,696.3300170898438
1748271635.0937026,390500,694.72998046875
1748271638.7120485,391000,691.7000122070312
1748271642.678323,391500,691.3699951171875
1748271666.7481868,394500,671.8499755859375
1748271708.7801476,395000,667.780029296875
1748271716.4259014,396000,667.4099731445312
1748271724.5797803,397000,666.4500122070312
1748271732.5034454,398000,669.6500244140625
1748271736.7230914,398500,666.9600219726562
1748271788.5413222,400000,672.6300048828125
1748271792.1261215,400500,666.489990234375
1748271807.1451323,402500,661.4500122070312
1748271811.4924605,403000,661.25
1748271816.0076764,403500,664.9299926757812
1748271820.3200603,404000,665.5900268554688
1748271872.8282802,405500,669.3400268554688
1748271890.1448317,407000,661.0499877929688
1748271913.9824152,409500,657.3699951171875
1748271957.1711762,410000,657.719970703125
1748271965.034719,411000,662.780029296875
1748271968.6918368,411500,662.489990234375
1748271972.6110957,412000,664.4400024414062
1748271979.9563434,413000,663.75
1748271983.9225316,413500,667.02001953125
1748271987.8542578,414000,665.030029296875
1748271991.7819016,414500,667.6699829101562
1748272043.433552,416500,680.1300048828125
1748272047.452915,417000,680.6099853515625
1748272055.3346145,418000,668.6300048828125
1748272059.2421534,418500,665.219970703125
1748272063.3512225,419000,665.8699951171875
1748272109.0409307,420000,660.0399780273438
1748272112.616565,420500,655.9099731445312
1748272123.954367,422000,668.7000122070312
1748272131.7855828,423000,671.0399780273438
1748272227.359378,425500,681.02001953125
1748272230.7787051,426000,683.4400024414062
1748272241.873344,427500,667.6500244140625
1748272253.3110964,429000,658.260009765625
1748272302.4439652,430500,653.5900268554688
1748272309.7924612,431500,647.469970703125
1748272320.5467088,433000,656.4500122070312
1748272324.1239862,433500,658.1799926757812
1748272376.8261158,435500,654.260009765625
1748272380.4332387,436000,656.530029296875
1748272451.11203,441000,678.530029296875
1748272459.1626234,442000,675.969970703125
1748272462.7239132,442500,678.5499877929688
1748272466.418238,443000,678.8499755859375
1748272470.317103,443500,681.1599731445312
1748272477.998879,444500,685.47998046875
1748272564.662222,445500,691.8599853515625
1748272572.5864065,446500,693.4500122070312
1748272583.0240746,448000,697.0599975585938
1748272590.65479,449000,697.989990234375
1748272594.22918,449500,696.260009765625
1748272620.363751,451000,621.8400268554688
1748272624.3041434,451500,587.97998046875
1748272632.1687856,452500,553.02001953125
1748272640.5658529,453500,538.6900024414062
1748272644.6429949,454000,528.8699951171875
1748272648.3203776,454500,530.9199829101562
1748272695.4899123,455500,523.9400024414062
1748272699.4096177,456000,523.4099731445312
1748272711.5047061,457500,525.8800048828125
1748272726.9346237,459500,521.1699829101562
1748272767.106701,460000,523.5900268554688
1748272774.5604255,461000,527.5
1748272782.085487,462000,544.1300048828125
1748272796.7241771,464000,593.0
1748272800.6180708,464500,605.6799926757812
1748272839.504715,465000,620.260009765625
1748272843.3384306,465500,627.1099853515625
1748272847.1018343,466000,636.9099731445312
1748272850.7475297,466500,645.6400146484375
1748272854.6749542,467000,661.0
1748272861.5363114,468000,666.4099731445312
1748272914.1349854,470000,700.8400268554688
1748272921.616478,471000,704.1900024414062
1748272925.2822237,471500,710.72998046875
1748272936.451115,473000,708.25
1748272983.7800677,475000,703.760009765625
1748272995.3433008,476500,703.719970703125
1748273002.7967303,477500,691.8300170898438
1748273006.3014276,478000,689.6300048828125
1748273009.8077574,478500,681.739990234375
1748273063.7271414,480500,683.9600219726562
1748273071.4436219,481500,695.9199829101562
1748273075.3279202,482000,699.1900024414062
1748273079.0001419,482500,704.0499877929688
1748273082.5688064,483000,705.989990234375
1748273089.9968903,484000,715.8300170898438
1748273093.6644635,484500,720.1900024414062
1748273144.5654354,486000,696.260009765625
1748273163.7182043,488500,691.3200073242188
1748273171.3003705,489500,692.239990234375
1748273212.8526764,490000,690.27001953125
1748273220.7285097,491000,704.8099975585938
1748273224.6600497,491500,707.2000122070312
1748273239.614649,493500,709.0700073242188
1748273246.9498875,494500,704.3400268554688
1748273290.4063945,495000,700.030029296875
1748273294.2435124,495500,700.9199829101562
1748273302.2665217,496500,707.030029296875
1748273310.1213362,497500,706.4500122070312
1748273314.3523886,498000,702.0700073242188
1748273318.7178538,498500,700.6900024414062
1748273326.2208774,499500,687.0700073242188
1748273370.0319045,500000,683.22998046875
1748273378.450611,501000,688.6300048828125
1748273382.478831,501500,695.5800170898438
1748273386.6102931,502000,705.6900024414062
1748273390.6022823,502500,709.47998046875
1748273394.7672622,503000,708.52001953125
1748273398.9605968,503500,707.8800048828125
1748273460.6966312,506000,713.0599975585938
1748273469.017156,507000,711.1599731445312
1748273477.1394298,508000,708.9600219726562
1748273481.022845,508500,711.6099853515625
1748273484.7184074,509000,712.8599853515625
1748273542.2234674,511500,724.75
1748273556.3830683,513500,719.2899780273438
1748273564.4240015,514500,719.8200073242188
1748273608.3911417,515000,721.0599975585938
1748273630.3415933,518000,736.8800048828125
1748273633.9771883,518500,730.6199951171875
1748273637.6339564,519000,732.8499755859375
1748273641.5492342,519500,730.0399780273438
1748273684.148078,520000,731.4500122070312
1748273700.3667035,522000,723.6900024414062
1748273707.9846294,523000,722.0999755859375
1748273711.959781,523500,722.1599731445312
1748273781.176967,526500,725.3400268554688
1748273785.2544696,527000,723.1300048828125
1748273797.367465,528500,714.1099853515625
1748273804.8713202,529500,723.02001953125
1748273848.4435341,530000,728.4299926757812
1748273852.0298584,530500,731.2100219726562
1748273856.8467615,531500,725.1799926757812
1748273860.2858052,533000,725.489990234375
1748273861.3258483,533500,724.0
1748273862.35167,534000,724.0599975585938
1748273876.1941614,535000,722.260009765625
1748273877.2095275,535500,721.0800170898438
1748273878.2446773,536000,726.8599853515625
1748273879.2978935,536500,727.75
1748273880.3003197,537000,726.8300170898438
1748273881.3229432,537500,732.6699829101562
1748273884.3095534,539000,730.239990234375
1748273885.3100703,539500,726.4099731445312
1748273913.8391755,540500,729.8800048828125
1748273916.9840798,541000,722.989990234375
1748273920.4012918,541500,722.1799926757812
1748273930.2919474,543000,716.9099731445312
1748273931.6384776,543500,715.6199951171875
1748273932.762461,544000,717.0900268554688
1748273948.445831,546000,716.9099731445312
1748273949.4720926,546500,709.760009765625
1748273950.4846275,547000,712.8699951171875
1748273955.4839344,549500,724.1599731445312
1748273968.882497,550500,717.0
1748273970.8751488,551500,716.6400146484375
1748273971.8568537,552000,714.3900146484375
1748273972.8292053,552500,713.3300170898438
1748273975.774376,554000,712.8699951171875
1748273976.7718375,554500,713.2999877929688
1748273988.867623,555000,717.0900268554688
1748273989.8727758,555500,715.969970703125
1748273990.8643649,556000,719.6099853515625
1748273991.8442311,556500,723.8499755859375
1748273992.8039885,557000,722.3900146484375
1748273993.7713685,557500,727.3200073242188
1748273995.7433064,558500,726.75
1748274010.0629444,560000,733.6400146484375
1748274012.0426738,561000,722.6799926757812
1748274013.0222602,561500,726.7899780273438
1748274016.0173192,563000,729.0999755859375
1748274017.0127673,563500,723.22998046875
1748274018.9623487,564500,719.9000244140625
1748274030.6409693,565000,716.1099853515625
1748274031.6187274,565500,719.3200073242188
1748274032.6272295,566000,722.260009765625
1748274033.6148512,566500,725.510009765625
1748274035.5835588,567500,724.9600219726562
1748274036.5977414,568000,716.8099975585938
1748274037.5972636,568500,721.969970703125
1748274052.150919,570000,719.7000122070312
1748274055.1876836,571500,709.27001953125
1748274058.151156,573000,714.47998046875
1748274059.1411555,573500,707.25
1748274061.1272273,574500,701.5399780273438
1748274072.8527234,575000,696.9099731445312
1748274073.8537626,575500,692.3499755859375
1748274074.8419447,576000,697.8499755859375
1748274075.8312569,576500,699.9500122070312
1748274076.798444,577000,696.1099853515625
1748274078.7560673,578000,697.6799926757812
1748274094.45867,580500,692.6799926757812
1748274096.4458144,581500,681.3200073242188
1748274098.418179,582500,683.4099731445312
1748274100.3752353,583500,682.0900268554688
1748274101.3623993,584000,679.9199829101562
1748274118.7670543,587000,677.0499877929688
1748274119.7391338,587500,675.969970703125
1748274121.655578,588500,677.0
1748274122.6277087,589000,681.47998046875
1748274123.6122139,589500,685.5599975585938
1748274138.9072506,591500,698.530029296875
1748274140.885984,592500,695.0900268554688
1748274142.9040027,593500,692.8099975585938
1748274144.8965364,594500,688.6900024414062
1748274157.4324124,595000,693.9500122070312
1748274158.3949568,595500,691.9299926757812
1748274161.3539176,597000,709.030029296875
1748274162.3337445,597500,710.0900268554688
1748274163.314622,598000,715.969970703125
1748274165.2593572,599000,718.760009765625
1748274166.2284079,599500,723.0599975585938
1748274180.9145985,601000,735.5499877929688
1748274181.8791468,601500,744.27001953125
1748274184.7909057,603000,760.5800170898438
1748274185.7771995,603500,758.9099731445312
1748274186.753419,604000,762.0
1748274200.369109,605000,765.030029296875
1748274204.336075,607000,754.3499755859375
1748274205.3240905,607500,757.469970703125
1748274206.3045347,608000,760.239990234375
1748274208.2916365,609000,759.3699951171875
1748274209.2805414,609500,757.0599975585938
1748274225.420839,612000,779.1500244140625
1748274227.3921163,613000,781.72998046875
1748274230.3298264,614500,784.3699951171875
1748274241.9493043,615000,781.969970703125
1748274244.8861332,616500,782.0700073242188
1748274245.8590784,617000,778.9299926757812
1748274250.7941287,619500,769.02001953125
1748274264.029254,620500,766.0499877929688
1748274264.9973392,621000,766.27001953125
1748274266.013691,621500,770.0599975585938
1748274266.9892383,622000,765.6500244140625
1748274267.9613178,622500,759.8200073242188
1748274268.92852,623000,761.4299926757812
1748274269.9097133,623500,761.3699951171875
1748274295.1607053,625000,766.2000122070312
1748274296.1625195,625500,762.5499877929688
1748274297.1724808,626000,762.6099853515625
1748274298.1526182,626500,760.219970703125
1748274300.1374667,627500,758.8200073242188
1748274302.124811,628500,745.1400146484375
1748274303.1236255,629000,737.3499755859375
1748274317.4871042,630500,725.530029296875
1748274318.4777784,631000,720.4199829101562
1748274321.414331,632500,714.1099853515625
1748274324.4039698,634000,715.3400268554688
1748274339.3113282,636000,709.5800170898438
1748274344.2135599,638500,702.72998046875
1748274345.1913495,639000,698.739990234375
1748274346.164879,639500,697.0900268554688
1748274361.6995485,641500,695.27001953125
1748274364.6658652,643000,690.7100219726562
1748274381.2853832,645500,708.9500122070312
1748274384.268274,647000,716.1599731445312
1748274387.253964,648500,722.6799926757812
1748274389.2340617,649500,723.239990234375
1748274402.1870115,650000,718.989990234375
1748274405.1786158,651500,723.2100219726562
1748274409.0647388,653500,711.1199951171875
1748274424.8580954,655500,719.52001953125
1748274428.7752652,657500,718.6099853515625
1748274429.7475014,658000,720.239990234375
1748274444.8178177,660500,704.030029296875
1748274446.7526548,661500,711.02001953125
1748274447.7392535,662000,711.5800170898438
1748274449.7502675,663000,714.9299926757812
1748274450.7195113,663500,710.6799926757812
1748274452.7029157,664500,719.0999755859375
1748274470.490612,668000,715.25
1748274490.5469036,672500,733.22998046875
1748274491.5328143,673000,734.030029296875
1748274493.5161529,674000,730.1400146484375
1748274494.5223992,674500,729.25
1748274509.707588,676000,743.3900146484375
1748274510.6593554,676500,754.0999755859375
1748274512.5913196,677500,763.3800048828125
1748274516.5311112,679500,770.9500122070312
1748274531.3086357,680500,766.8900146484375
1748274535.2572281,682500,760.969970703125
1748274536.2143676,683000,762.6099853515625
1748274537.1928802,683500,765.27001953125
1748274538.1819403,684000,764.3099975585938
1748274539.1816554,684500,759.010009765625
1748274555.891284,686500,763.2899780273438
1748274556.8683703,687000,767.9299926757812
1748274558.8542106,688000,767.6500244140625
1748274559.8470361,688500,763.9500122070312
1748274575.3682988,690500,756.6300048828125
1748274580.2525232,693000,758.489990234375
1748274581.2301645,693500,759.1300048828125
1748274596.5592136,695500,751.5
1748274599.555445,697000,740.1699829101562
1748274602.542049,698500,744.4000244140625
1748274603.5184803,699000,747.7000122070312
1748274617.052217,700000,750.6799926757812
1748274618.0647266,700500,743.8099975585938
1748274621.0716221,702000,741.760009765625
1748274623.0177252,703000,745.7899780273438
1748274642.70634,707000,746.3900146484375
1748274645.656548,708500,744.72998046875
1748274646.6644611,709000,739.4400024414062
1748274660.5692601,710000,731.3400268554688
1748274662.5642486,711000,724.27001953125
1748274663.5562901,711500,719.8499755859375
1748274683.7154603,716000,710.27001953125
1748274684.6808913,716500,710.239990234375
1748274688.5901043,718500,723.4199829101562
1748274690.563983,719500,714.1900024414062
1748274703.3969874,720000,715.5999755859375
1748274704.3820722,720500,713.6199951171875
1748274705.3543048,721000,713.7000122070312
1748274708.3048685,722500,705.780029296875
