Wall time,Step,Value
1748176986.544777,500,102.25
1748176986.906715,1000,113.75
1748176987.226122,1500,119.83333587646484
1748176987.5073187,2000,121.25
1748176987.8329735,2500,119.0
1748176988.1208074,3000,128.0
1748176988.3733706,3500,134.44000244140625
1748176988.6279929,4000,138.67857360839844
1748176989.0653872,4500,142.48387145996094
1748177001.7749465,5000,144.4242401123047
1748177002.2697868,5500,155.14285278320312
1748177002.7774959,6000,156.18919372558594
1748177003.2830522,6500,161.1750030517578
1748177003.7898805,7000,162.53488159179688
1748177004.1905432,7500,165.84445190429688
1748177004.4657915,8000,168.08511352539062
1748177004.8300414,8500,168.9591827392578
1748177005.251858,9000,173.07691955566406
1748177005.6953537,9500,174.42591857910156
1748177028.989909,10000,174.42591857910156
1748177029.3823345,10500,187.30357360839844
1748177029.6469202,11000,187.63792419433594
1748177029.9412348,11500,186.75
1748177030.7213337,12000,186.75
1748177031.2469,12500,199.8225860595703
1748177031.602492,13000,199.328125
1748177032.001969,13500,202.0454559326172
1748177032.286335,14000,202.58824157714844
1748177032.57941,14500,202.85714721679688
1748177042.3727832,15000,204.4794464111328
1748177042.8890846,15500,206.53334045410156
1748177043.3417602,16000,207.0779266357422
1748177043.845678,16500,207.0253143310547
1748177044.3837442,17000,207.98765563964844
1748177044.8847086,17500,206.9642791748047
1748177045.307066,18000,208.6976776123047
1748177045.599082,18500,209.40908813476562
1748177045.8815124,19000,208.60440063476562
1748177046.1353748,19500,206.53192138671875
1748177072.4256282,20000,205.84536743164062
1748177072.94572,20500,206.757568359375
1748177073.4593902,21000,207.7899932861328
1748177073.956346,21500,209.80999755859375
1748177074.4076436,22000,211.22000122070312
1748177075.0054698,22500,212.75
1748177075.3656695,23000,218.19000244140625
1748177075.6750462,23500,221.05999755859375
1748177075.9523358,24000,223.50999450683594
1748177076.242569,24500,226.00999450683594
1748177102.5249426,25000,226.99000549316406
1748177102.804147,25500,232.1699981689453
1748177103.0895293,26000,232.88999938964844
1748177103.373452,26500,233.82000732421875
1748177103.6508741,27000,234.85000610351562
1748177103.998835,27500,234.85000610351562
1748177104.292405,28000,239.3000030517578
1748177104.7819173,28500,239.3000030517578
1748177105.2197988,29000,246.5500030517578
1748177105.4923577,29500,248.07000732421875
1748177134.312775,30000,249.35000610351562
1748177134.5948782,30500,250.0
1748177135.0832381,31000,250.89999389648438
1748177135.6346846,31500,251.8300018310547
1748177135.950876,32000,252.5399932861328
1748177136.236376,32500,252.86000061035156
1748177136.8352609,33000,254.72999572753906
1748177137.1064658,33500,254.50999450683594
1748177137.5962737,34000,254.50999450683594
1748177138.11031,34500,262.57000732421875
1748177163.0759883,35000,263.1600036621094
1748177163.50814,35500,266.82000732421875
1748177163.9691405,36000,266.2699890136719
1748177164.446518,36500,266.8900146484375
1748177164.9786994,37000,264.2200012207031
1748177165.4743612,37500,264.0899963378906
1748177165.817954,38000,267.3900146484375
1748177166.088528,38500,259.3599853515625
1748177166.4512463,39000,262.010009765625
1748177166.7362673,39500,260.8299865722656
1748177188.2852345,40000,261.0299987792969
1748177188.8225894,40500,265.1600036621094
1748177189.411254,41000,264.1099853515625
1748177189.9731503,41500,265.94000244140625
1748177190.5293362,42000,267.57000732421875
1748177191.182912,42500,269.739990234375
1748177191.7074704,43000,269.6499938964844
1748177192.3259716,43500,271.42999267578125
1748177192.8308852,44000,270.8800048828125
1748177193.4659681,44500,270.8800048828125
1748177209.84806,45000,276.1199951171875
1748177210.2387376,45500,278.6000061035156
1748177210.5097177,46000,277.9599914550781
1748177210.7713778,46500,275.04998779296875
1748177211.049448,47000,276.7900085449219
1748177211.3293946,47500,278.3399963378906
1748177211.746566,48000,277.989990234375
1748177212.2507539,48500,275.94000244140625
1748177212.542944,49000,274.2300109863281
1748177212.794826,49500,267.239990234375
1748177215.7879002,50000,261.510009765625
1748177216.0348675,50500,260.1199951171875
1748177216.2801013,51000,252.02000427246094
1748177216.525055,51500,244.4600067138672
1748177216.770007,52000,227.2899932861328
1748177217.016032,52500,217.80999755859375
1748177217.2590113,53000,208.1199951171875
1748177217.5059125,53500,200.55999755859375
1748177217.7510417,54000,180.88999938964844
1748177217.9964488,54500,171.55999755859375
1748177219.3743682,55000,160.17999267578125
1748177219.6934016,55500,146.6699981689453
1748177219.937346,56000,138.2899932861328
1748177220.1836045,56500,129.5399932861328
1748177220.4286916,57000,115.31999969482422
1748177220.6743252,57500,110.55000305175781
1748177220.9193568,58000,104.5999984741211
1748177221.16843,58500,100.73999786376953
1748177221.4156866,59000,100.08999633789062
1748177221.6628451,59500,99.12000274658203
1748177223.4834783,60000,97.11000061035156
1748177223.8843172,60500,96.45999908447266
1748177224.150841,61000,97.5
1748177224.395644,61500,97.66999816894531
1748177224.6446111,62000,98.37999725341797
1748177224.8930886,62500,98.37999725341797
1748177225.3506649,63000,99.44999694824219
1748177225.687493,63500,100.3499984741211
1748177225.9344602,64000,100.79000091552734
1748177226.1832309,64500,101.6500015258789
1748177227.7385728,65000,101.30000305175781
1748177228.1817527,65500,103.19999694824219
1748177228.6282246,66000,105.01000213623047
1748177228.8810248,66500,104.51000213623047
1748177229.1432123,67000,104.27999877929688
1748177229.4855056,67500,105.0999984741211
1748177229.950959,68000,105.05000305175781
1748177230.2839904,68500,105.80999755859375
1748177230.5368638,69000,106.69000244140625
1748177230.8479815,69500,106.26000213623047
1748177232.8699987,70000,106.88999938964844
1748177233.1168094,70500,107.12000274658203
1748177233.3644707,71000,106.83999633789062
1748177233.623893,71500,107.38999938964844
1748177233.8718448,72000,106.51000213623047
1748177234.1237867,72500,106.44999694824219
1748177234.3986838,73000,105.87000274658203
1748177234.6504707,73500,106.66999816894531
1748177234.9020927,74000,106.33000183105469
1748177235.156184,74500,105.58000183105469
1748177236.9780314,75000,105.69999694824219
1748177237.234025,75500,108.4800033569336
1748177237.4874492,76000,107.13999938964844
1748177237.7399833,76500,108.62999725341797
1748177237.9928715,77000,108.91999816894531
1748177238.2484381,77500,109.37999725341797
1748177238.5042915,78000,109.80999755859375
