Wall time,Step,Value
1748166194.523941,154496,-124.42603302001953
1748166225.2589543,155520,-123.05401611328125
1748166225.83437,156032,-122.8362045288086
1748166226.3315215,156672,-123.00288391113281
1748166226.6378565,156928,-123.00288391113281
1748166227.2188766,157440,-122.53079223632812
1748166229.441097,159360,-121.33434295654297
1748166229.6032522,159616,-120.75265502929688
1748166260.5155044,160128,-120.80216217041016
1748166260.6114814,160256,-120.80216217041016
1748166260.7291055,160384,-120.80216217041016
1748166261.0729134,160640,-120.80216217041016
1748166261.754552,161024,-121.12335968017578
1748166262.0166733,161408,-121.12335968017578
1748166262.1370049,161536,-121.12335968017578
1748166262.8070686,162304,-121.58946990966797
1748166263.5317695,162816,-121.58946990966797
1748166264.2327387,163456,-120.8632583618164
1748166264.5030189,163712,-120.8632583618164
1748166264.973372,164224,-120.74718475341797
1748166265.353506,164608,-120.74718475341797
1748166293.0085113,165248,-119.99828338623047
1748166293.2692447,165632,-119.99828338623047
1748166293.8707757,166272,-119.37602233886719
1748166293.9477868,166400,-119.37602233886719
1748166294.331243,166784,-119.37602233886719
1748166295.0170374,167296,-119.36166381835938
1748166295.4570177,167808,-119.36166381835938
1748166296.1492927,168448,-118.49755859375
1748166297.1155674,169344,-118.02764892578125
1748166297.4921772,169728,-118.02764892578125
1748166297.6807494,169856,-118.02764892578125
1748166326.8482025,171008,-117.64845275878906
1748166328.2471197,172288,-117.44903564453125
1748166328.6156728,172672,-117.44903564453125
1748166329.3287227,173440,-116.91356658935547
1748166330.3787212,174208,-116.63082122802734
1748166330.7390409,174720,-116.16597747802734
1748166359.8788557,175232,-116.16597747802734
1748166360.5599399,176128,-114.44569396972656
1748166360.680039,176256,-114.44569396972656
1748166361.2246885,176768,-112.87923431396484
1748166362.1559,177536,-112.4998550415039
1748166362.575584,178048,-112.4998550415039
1748166363.0764472,178432,-112.4998550415039
1748166363.5430233,178944,-111.91483306884766
1748166390.267635,181504,-109.27153778076172
1748166390.768928,182016,-108.90971374511719
1748166391.8340268,183296,-109.80879211425781
1748166392.446178,183936,-109.35932922363281
1748166392.636443,184192,-107.71156311035156
1748166392.7174935,184320,-107.71156311035156
1748166392.8215697,184448,-107.71156311035156
1748166392.9181588,184576,-107.83988189697266
1748166415.9863765,185600,-107.83988189697266
1748166417.1252103,186624,-106.0051498413086
1748166417.2097812,186752,-106.0051498413086
1748166417.367461,187008,-105.49884796142578
1748166417.454008,187136,-105.00926971435547
1748166419.2406805,188672,-105.22100830078125
1748166419.3171685,188800,-105.04918670654297
1748166419.4814994,189056,-104.9262924194336
1748166444.7451413,190464,-103.05091857910156
1748166445.0581338,190848,-103.05091857910156
1748166445.7978897,191360,-103.05091857910156
1748166446.1730218,191872,-101.5743637084961
1748166446.5992403,192384,-101.5743637084961
1748166447.3468425,193280,-100.49608612060547
1748166447.4379504,193408,-100.49608612060547
1748166447.5398908,193536,-100.49608612060547
1748166447.7812538,193792,-100.49608612060547
1748166448.1889546,194176,-100.08367156982422
1748166479.5993965,195712,-100.13468170166016
1748166480.4447765,196480,-100.54209899902344
1748166480.9346933,196864,-100.54209899902344
1748166481.1515746,196992,-100.54209899902344
1748166481.4598775,197376,-100.63124084472656
1748166482.2798011,198272,-98.74121856689453
1748166482.5957148,198656,-98.74121856689453
1748166482.724374,198784,-98.74121856689453
1748166510.1372752,200064,-100.01676940917969
1748166510.487775,200448,-100.01676940917969
1748166510.658571,200576,-100.01676940917969
1748166511.0938754,200832,-100.01676940917969
1748166511.4914224,201344,-100.93468475341797
1748166511.5799615,201472,-100.66856384277344
1748166511.8947673,201856,-100.66856384277344
1748166512.5435193,202368,-100.66856384277344
1748166513.1274343,203008,-100.21501159667969
1748166514.7850618,204288,-99.26986694335938
1748166515.0902092,204416,-99.26986694335938
1748166534.9353938,205056,-99.44134521484375
1748166535.0863528,205312,-99.2997055053711
1748166536.1448514,206336,-98.91168212890625
1748166538.2767181,208384,-96.60480499267578
1748166539.295605,209408,-96.7305679321289
1748166539.5491033,209664,-96.66159057617188
1748166571.5294473,210048,-95.94338989257812
1748166572.4442463,210816,-95.94338989257812
1748166572.7088625,210944,-95.94338989257812
1748166573.8244054,211840,-95.09083557128906
1748166574.8400948,212864,-93.94539642333984
1748166575.2310216,213376,-93.53939056396484
1748166575.6946096,213888,-93.53939056396484
1748166576.3139696,214400,-92.51847839355469
1748166576.6656141,214784,-92.51847839355469
1748166606.7144608,215040,-92.51847839355469
1748166607.2299004,215808,-92.08186340332031
1748166607.363521,215936,-92.08186340332031
1748166607.4907942,216064,-92.08186340332031
1748166607.6199577,216192,-92.08186340332031
1748166608.3021448,216960,-91.35731506347656
1748166608.4286983,217088,-91.35731506347656
1748166609.1720786,217984,-90.23619842529297
1748166609.322858,218240,-89.52825164794922
1748166609.6072319,218624,-89.52825164794922
1748166609.871368,218880,-89.52825164794922
1748166610.0131366,219008,-89.52825164794922
1748166610.169218,219136,-89.52825164794922
1748166644.5517294,220032,-89.02580261230469
1748166644.943463,220544,-89.02580261230469
1748166645.0621517,220672,-89.02580261230469
1748166645.3216243,220928,-89.02580261230469
1748166645.7803943,221568,-89.59385681152344
1748166646.9114194,222592,-89.0300064086914
1748166647.0220969,222720,-89.0300064086914
1748166647.5668945,223232,-89.0300064086914
1748166647.857491,223488,-88.73265075683594
1748166649.2325795,224512,-88.92987060546875
1748166649.3128347,224640,-88.92987060546875
1748166681.2024314,226048,-88.30313873291016
1748166682.2631948,227328,-89.32467651367188
1748166682.6003356,227584,-89.32467651367188
1748166683.322328,227968,-89.32467651367188
1748166683.7908266,228480,-88.93313598632812
1748166683.9556134,228608,-88.93313598632812
1748166684.1246688,228736,-88.93313598632812
1748166684.5258582,229120,-89.06404113769531
1748166684.9052901,229504,-89.06404113769531
1748166709.5139563,230016,-88.40570831298828
1748166709.9640644,230528,-88.40570831298828
1748166712.334407,232960,-89.21145629882812
1748166713.07684,233472,-89.21145629882812
1748166713.489043,233984,-89.73360443115234
1748166713.9731019,234368,-89.73360443115234
1748166714.4038897,234624,-89.73360443115234
1748166743.0586188,235136,-89.07170867919922
1748166743.2537794,235392,-89.07170867919922
1748166744.3615398,236544,-88.51032257080078
1748166744.787123,237056,-90.01464080810547
1748166745.8262053,238208,-89.44841003417969
1748166746.463375,238848,-89.44841003417969
1748166746.645783,238976,-89.44841003417969
1748166746.8162742,239104,-88.59368133544922
1748166771.043803,240768,-89.03966522216797
1748166771.4211583,241152,-89.03966522216797
1748166772.1056666,241536,-89.03966522216797
1748166772.3992198,241792,-88.49514770507812
1748166773.1561346,242688,-89.24533081054688
1748166773.7439454,243200,-89.24533081054688
